AirQualityStation,Countrycode,Altitude,AreaType,StationType,PopulationDensity,no2_average
STA.IT2006A,IT,96.0,suburban,background,84.6,7.225189262594543
STA.IT1798A,IT,650.0,urban,background,76.4,34.27408763976686
STA.IT1799A,IT,726.0,urban,background,76.4,19.357986491363413
STA.IT1806A,IT,884.0,rural,background,76.4,9.27371959814614
STA.IT1812A,IT,1192.0,rural,background,459.1,7.423073994389599
STA.IT1795A,IT,225.0,suburban,background,113.7,13.365132045015464
STA.IT1735A,IT,90.0,urban,background,187.1,19.553111192896775
STA.IT1736A,IT,74.0,rural,background,187.1,17.58678558287405
STA.IT1739A,IT,45.0,urban,background,205.7,32.98286959372679
STA.IT1751A,IT,140.0,suburban,industrial,460.4,25.503745277007297
STA.IT1753A,IT,686.0,urban,traffic,76.4,36.53767962180419
STA.IT1923A,IT,61.0,urban,traffic,112.0,36.54100885637274
STA.IT1948A,IT,258.0,rural,background,142.9,12.091847005535984
STA.IT1975A,IT,61.0,urban,background,112.0,28.70107593949789
STA.IT1992A,IT,180.0,urban,background,84.6,8.081749177973256
STA.IT1993A,IT,15.0,urban,background,125.3,13.497697521539694
STA.IT1994A,IT,56.0,urban,background,64.3,12.674835366248448
STA.IT1998A,IT,116.0,suburban,background,84.6,4.502103103074531
STA.IT1914A,IT,22.0,rural,background,233.2,22.95148348572495
STA.IT1904A,IT,620.0,rural,background,119.6,10.305082728246637
STA.IT1863A,IT,954.0,rural,background,55.3,8.086379693849635
STA.IT1883A,IT,55.0,urban,background,179.2,13.549657257191475
STA.IT1903A,IT,119.0,urban,traffic,142.9,31.35460390634477
STA-FR03068,FR,6.0,urban,traffic,177.6,37.319391321739744
STA-FR03060,FR,8.0,urban,background,177.6,17.2739559411978
STA-FR03071,FR,26.0,urban,background,177.6,21.449442334296887
STA-FR09301,FR,120.0,suburban,background,61.9,7.984157829147231
STA-FR07054,FR,629.0,urban,background,45.4,13.225940748959166
STA-FR07052,FR,640.0,urban,background,25.1,8.617093817953089
STA-FR12020,FR,240.0,rural-remote,background,30.3,1.1196045725952832
STA-FI00363,FI,112.0,urban,background,14.7,10.154038175665688
STA-FI00839,FI,107.0,urban,traffic,14.7,15.407504858583687
STA-FI00621,FI,170.0,rural-remote,background,40.8,2.2202457048974447
STA-FI00558,FI,87.0,urban,traffic,14.7,12.490737541106894
STA-FI00549,FI,120.0,urban,traffic,40.8,14.872190363595186
STA-FI00431,FI,143.0,suburban,background,16.5,8.104174502936267
STA-FI00893,FI,4.0,rural,background,33.9,4.263125888615508
STA-FI00841,FI,9.0,urban,traffic,182.8,21.9173559637905
STA.IT0940A,IT,50.0,urban,background,233.2,28.01816758026625
STA.IT0804A,IT,60.0,urban,background,131.5,27.703922534055465
STA.IT0792A,IT,70.0,rural-nearcity,background,193.0,3.184738846138267
STA.IT0794A,IT,100.0,suburban,background,193.0,4.982245896264815
STA.IT0903A,IT,150.0,suburban,background,233.2,26.077143950995413
STA.IT0892A,IT,43.0,urban,background,275.5,29.31162377994676
STA.IT1453A,IT,13.0,urban,background,445.9,31.67635402906209
STA.IT1451A,IT,11.0,rural,background,275.5,21.816125290023198
STA.IT1449A,IT,50.0,suburban,background,193.0,5.360021522520929
STA.IT1392A,IT,14.0,rural,background,181.7,14.900868713579593
STA.IT1163A,IT,64.0,urban,traffic,275.5,28.937954579189547
STA.IT1159A,IT,54.0,urban,traffic,275.5,49.151794145420205
STA.IT1105A,IT,55.0,urban,traffic,131.5,36.890198044622714
STA.IT1065A,IT,114.0,urban,background,317.2,20.09790382244143
STA.IT1037A,IT,203.0,urban,background,87.8,33.54946323444534
STA.IT1029A,IT,42.0,urban,traffic,275.5,30.017344589409056
STA.IT1177A,IT,36.0,urban,background,317.2,31.87830500472144
STA.IT1179A,IT,-2.0,rural,background,142.1,22.399570683839315
STA.IT1336A,IT,62.0,urban,traffic,318.0,26.316131276817806
STA.IT1214A,IT,3.0,urban,background,149.3,22.552595440812965
STA.IT1213A,IT,4.0,urban,background,149.3,18.910952569692164
STA.IT1191A,IT,1601.0,rural,background,87.8,4.519635275356119
STA.IT1215A,IT,7.0,urban,traffic,149.3,30.663567202028737
STA.DE_DENW095,DE,64.0,urban,background,1039.5,24.075469202803486
STA.IT0591A,IT,200.0,urban,background,87.8,27.291492329149232
STA.IT0544A,IT,210.0,suburban,background,112.0,22.47676219984508
STA.IT0187A,IT,8.0,urban,traffic,142.1,39.03858875413451
STA.IT0742A,IT,345.0,suburban,background,278.9,20.841389813667806
STA.IT0709A,IT,18.0,urban,background,181.7,25.31248782959363
STA.IT0703A,IT,380.0,suburban,background,87.8,22.01719363027925
STA.IT0663A,IT,190.0,urban,background,317.2,19.80667162698413
STA.IT0721A,IT,39.0,urban,traffic,262.7,41.075
STA.IT2230A,IT,26.0,urban,background,181.7,26.97188698330049
STA.IT2243A,IT,48.0,urban,background,318.0,25.865618544870323
STA.IT2164A,IT,132.0,rural,background,259.7,4.098515981735161
STA.IT2162A,IT,228.0,urban,background,157.8,10.971118721461186
STA.IT2161A,IT,803.0,suburban,background,59.6,11.099315068493151
STA.IT2166A,IT,50.0,urban,background,148.9,7.807191780821919
STA.IT2209A,IT,35.0,urban,background,218.2,28.102030829459263
STA_NO0126A,NO,100.0,rural,traffic,6.7,8.774342448393677
STA.IT1857A,IT,257.0,urban,traffic,157.8,13.537671232876713
STA.IT1848A,IT,824.0,rural,background,318.0,10.642785927930495
STA.IT1843A,IT,150.0,urban,background,169.3,15.141098437103796
STA.IT1842A,IT,1000.0,rural-regional,background,169.3,4.5980238188359515
STA.IT1838A,IT,35.0,urban,traffic,317.2,34.17485058010079
STA.IT1833A,IT,200.0,urban,industrial,317.2,23.356205250596663
STA.IT1905A,IT,33.0,urban,background,317.2,28.671099501306106
STA.IT1871A,IT,12.0,suburban,industrial,445.9,23.16912487708948
STA.IT1870A,IT,18.0,rural,background,445.9,15.388038401660614
STA.IT1869A,IT,19.0,urban,traffic,181.7,22.08695184757478
STA.IT1868A,IT,22.0,urban,background,181.7,25.636175502696037
STA.IT1865A,IT,16.0,rural,background,181.7,17.384172012661175
STA.IT1880A,IT,11.0,urban,traffic,445.9,38.02842346139949
STA.IT1771A,IT,34.0,urban,background,262.7,32.259883720930226
STA.IT1773A,IT,550.0,rural-regional,background,240.8,5.720253647013836
STA.IT1791A,IT,1366.0,rural,background,317.2,7.144024514811032
STA.IT1910A,IT,30.0,suburban,background,131.5,22.72433862433863
STA.IT1911A,IT,202.0,rural,background,131.5,22.966403739409877
STA.IT2075A,IT,56.0,suburban,background,275.5,28.904118508871885
STA.IT2073A,IT,118.0,urban,background,262.7,25.495266781411363
STA.IT2072A,IT,6.0,rural,background,149.3,18.56153846153846
STA.IT2094A,IT,660.0,rural-regional,background,171.3,2.023974470661136
STA.IT1940A,IT,11.0,urban,background,171.3,8.81363680844683
STA.IT1927A,IT,1.0,rural,background,218.2,22.863636363636363
STA.IT1924A,IT,48.0,rural,background,112.0,24.17348693259973
STA.IT1920A,IT,131.0,urban,traffic,262.7,47.0049267151127
STA.IT1919A,IT,0.0,rural,background,142.1,23.34615384615385
STA.IT1918A,IT,9.0,urban,background,142.1,27.384262948207173
STA.IT1917A,IT,16.0,suburban,background,142.1,28.044436480917398
STA.IT1921A,IT,4.0,rural,background,262.7,23.433148638882198
STA.IT1997A,IT,28.0,suburban,background,193.0,9.08639149887822
STA-NL00003,NL,1.0,urban,background,1968.5,21.517325085104776
STA-NL00240,NL,4.0,suburban,traffic,512.3,30.85326035944225
STA-NL00021,NL,-3.0,urban,background,1968.5,20.00900943039033
STA-NL00019,NL,2.0,urban,background,1968.5,28.14712337905961
STA-NL00017,NL,4.0,urban,traffic,1968.5,33.779643555991214
STA-NL00301,NL,-1.0,rural,background,261.0,16.289683451261475
STA-NL00485,NL,1.0,urban,industrial,1183.2,26.701385135503003
STA-BETM802,BE,3.0,suburban,industrial,1093.8,32.286089238845136
STA-BETR801,BE,6.0,urban,background,1093.8,34.314311485267595
STA-BETR802,BE,6.0,urban,traffic,1093.8,40.11435637734071
STA-BETR817,BE,6.0,suburban,background,1093.8,28.128712276061076
STA-BETR811,BE,8.0,suburban,background,1093.8,23.69106951234053
STA-BETR805,BE,6.0,urban,traffic,1093.8,40.054582843713284
STA-BETR803,BE,0.0,urban,background,1093.8,31.532918579367
STA-BETR893,BE,6.0,suburban,industrial,1093.8,31.75226390685641
STA-BELHB23,BE,13.0,suburban,industrial,1093.8,25.583921845574388
STA-BELAL01,BE,10.0,suburban,industrial,1093.8,25.59261681131851
STA-BETR897,BE,5.0,suburban,industrial,1093.8,32.895300906842536
STA-FI00928,FI,2.0,urban,traffic,28.1,13.181012658226654
STA-BG0045A,BG,41.0,urban,background,78.3,20.80917145560833
STA-BG0038A,BG,212.0,urban,background,51.2,18.13684065661659
STA-TR390141,TR,208.0,urban,background,55.1,21.205147741057544
STA.01.0001,AT,160.0,suburban,background,96.9,17.027570516533544
STA-TR740141,TR,13.0,urban,background,94.3,29.3786878180932
STA-RO0209A,RO,23.0,urban,industrial,77.6,17.716916541715538
STA-RO0208A,RO,12.0,urban,background,77.6,32.0737364738872
STA-TR220213,TR,36.0,urban,background,70.0,9.965238255032071
STA-TR220141,TR,41.0,urban,background,70.0,19.22920877295213
STA-TR170221,TR,82.0,urban,industrial,55.6,15.44086503208709
STA-SK0047A,SK,214.0,urban,traffic,130.8,26.71469607226292
STA-SI0002A,SI,270.0,urban,traffic,150.7,22.505915976128694
STA_ES1518A,ES,25.0,rural,background,252.0,4.177197865400139
STA_ES2084A,ES,600.0,suburban,traffic,210.8,5.625447056344707
STA_ES1905A,ES,450.0,urban,traffic,33.7,11.078685095254963
STA-FR41024,FR,653.0,rural-regional,background,38.6,1.3148953450802685
STA-NL00002,NL,4.0,urban,traffic,1968.5,40.27146523183856
STA-FR31006,FR,36.0,urban,traffic,162.6,23.96702350118106
STA-FR31008,FR,43.0,rural-regional,background,162.6,2.6095809772186906
STA-FR31010,FR,3.0,suburban,industrial,162.6,6.8055201173292375
STA-FR31013,FR,197.0,urban,background,88.7,12.715732276217587
STA-FR31014,FR,227.0,urban,background,88.7,12.021471958977804
STA-FR31007,FR,36.0,urban,background,162.6,13.916205761715494
STA-FR31021,FR,125.0,rural-regional,background,88.7,8.281843252352331
STA-FR31024,FR,106.0,suburban,background,88.7,4.460666267817966
STA-FR31039,FR,218.0,urban,traffic,88.7,26.284516943803325
STA-FR31040,FR,17.0,urban,traffic,62.0,16.505006983033304
STA-FR31041,FR,49.0,urban,traffic,44.3,16.540978872123976
STA-NL00007,NL,2.0,urban,traffic,1968.5,45.10426433818236
STA-NL00012,NL,4.0,urban,traffic,1968.5,35.5874870697679
STA-NL00014,NL,2.0,urban,background,1968.5,23.151456081919022
STA-SK0007R,SK,113.0,rural,background,138.5,7.064792141235764
STA-NL00020,NL,4.0,urban,traffic,1968.5,40.59089135792704
STA-NL00022,NL,-1.0,urban,background,1968.5,20.939045070741173
STA-NL00703,NL,1.0,rural,background,1746.2,20.355279428385252
STA-NL00561,NL,1.0,rural,background,1968.5,26.86195464134224
STA-NL00564,NL,1.0,rural,background,1968.5,22.865509201608013
STA-NL00565,NL,1.0,rural,background,1968.5,23.43630419472241
STA-NL00641,NL,-1.0,rural,traffic,926.1,27.81228948815936
STA-FR08016,FR,8.0,urban,background,191.2,18.483979385156342
STA-FR08020,FR,10.0,suburban,industrial,191.2,11.753884737540831
STA-FR08617,FR,75.0,suburban,background,128.9,8.269304061352067
STA-FR09017,FR,29.0,urban,background,58.8,12.380683241954284
STA-BETN052,BE,27.0,suburban,background,714.6,18.8989898989899
STA-BETM702,BE,5.0,rural,industrial,594.5,21.468557578933574
STA-BETE704,BE,0.0,rural,industrial,594.5,19.70234551732349
STA-BETE703,BE,0.0,rural,industrial,254.7,18.061840669334305
STA-FR12030,FR,150.0,urban,background,218.5,16.602785868862338
STA-FR12052,FR,311.0,urban,background,50.5,13.001759594069927
STA-FR12053,FR,183.0,urban,background,67.4,6.312206678049936
STA-FR12004,FR,143.0,urban,background,218.5,17.585391948029777
STA.DE_DENW208,DE,36.0,urban,traffic,2480.8,46.05544192676506
STA.DE_DENW367,DE,53.0,urban,traffic,818.1,36.815435605212045
STA.DE_DENI043,DE,30.0,suburban,background,113.0,15.036058089853572
STA.DE_DENW002,DE,56.0,suburban,background,818.1,24.60772740168576
STA.DE_DENW078,DE,42.0,suburban,background,1204.8,28.89385560347618
STA.DE_DENW081,DE,44.0,rural-nearcity,background,260.9,24.592133639024723
STA.DE_DENW021,DE,30.0,urban,industrial,1173.7,27.61168423856161
STA.DE_DENW022,DE,30.0,suburban,background,2480.8,28.86616593288339
STA.DE_DENW024,DE,40.0,urban,background,2817.6,29.51139348457293
STA.DE_DENW029,DE,95.0,suburban,background,797.3,21.005680898596605
STA.DE_DENW038,DE,39.0,urban,background,1879.9,28.276997246395727
STA.DE_DENW188,DE,47.0,urban,traffic,2741.9,46.68998245635176
STA.DE_DEHE042,DE,172.0,rural,background,314.1,16.357924228721913
STA.DE_DEHE061,DE,162.0,urban,traffic,314.1,43.942129214065
Station_GB1047A,GB,136.0,urban,traffic,5064.1,43.064594094801016
Station_GB1018A,GB,66.0,urban,traffic,286.6,17.31102519525192
Station_GB0954A,GB,22.0,urban,traffic,396.8,26.742754886099377
Station_GB0920A,GB,58.0,urban,background,263.2,14.728080692148906
STA.IT1996A,IT,532.0,rural-nearcity,background,39.3,5.359077629436887
STA.IT2005A,IT,17.0,suburban,background,47.7,13.36260914219076
STA.IT2008A,IT,4.0,urban,background,54.3,8.254354297116928
STA.IT2011A,IT,736.0,rural-remote,background,125.3,0.7813542605815121
STA-FR02019,FR,86.0,urban,background,427.1,15.196939951836027
STA-FR02043,FR,15.0,urban,background,427.1,21.365085534503628
STA-FR03014,FR,59.0,urban,background,427.1,33.31663227632623
STA-FR03030,FR,203.0,suburban,background,427.1,22.738467844144317
STA-FR03032,FR,132.0,urban,background,427.1,16.706486609231302
STA-FR03043,FR,73.0,urban,background,427.1,25.77809158330428
Station_GB0726A,GB,19.0,urban,traffic,214.0,26.37209653788929
STA.IT2155A,IT,450.0,rural-nearcity,background,179.2,9.425429781275609
STA.IT2107A,IT,343.0,suburban,industrial,179.2,15.658336620322066
STA.IT2108A,IT,344.0,suburban,industrial,179.2,11.941431134073055
STA.IT2118A,IT,409.0,urban,traffic,85.4,26.256249214922754
STA.IT2163A,IT,913.0,rural,background,259.7,0.5353881278538812
Station_GB0045R,GB,5.0,rural,background,214.0,8.928998171923947
Station_GB0643A,GB,55.0,urban,background,286.6,17.505397627498137
Station_GB0633A,GB,60.0,urban,traffic,263.2,38.99939868676807
STA.IT1377A,IT,3.0,urban,background,54.3,23.689316032811924
STA.IT1378A,IT,10.0,urban,background,54.3,11.379300042381988
STA.IT1407A,IT,181.0,suburban,industrial,39.3,7.726524778287008
STA.IT1277A,IT,39.0,urban,background,39.3,7.922043280461756
STA.IT1427A,IT,511.0,urban,background,39.3,16.556247682282624
STA.IT1428A,IT,543.0,urban,background,39.3,23.707511859740826
STA.IT1519A,IT,392.0,rural,background,85.4,8.671025040088812
STA.IT1529A,IT,550.0,urban,background,85.4,22.54624970045531
STA.IT1232A,IT,330.0,suburban,industrial,179.2,16.617990247650294
STA-BETR731,BE,6.0,rural,industrial,594.5,23.871816638370124
STA-BETR740,BE,5.0,rural,industrial,594.5,22.16845962879773
STA-BETR750,BE,6.0,rural,industrial,254.7,25.972397476340696
STA.IT1192A,IT,350.0,suburban,industrial,179.2,40.456493756643006
STA.IT1847A,IT,1077.0,suburban,traffic,333.8,19.026126335346028
STA_ES1557A,ES,210.0,rural,industrial,142.1,12.037535981577433
STA-BG0075A,BG,83.0,urban,background,124.9,33.02561287783335
STA-BG0083A,BG,51.0,urban,background,124.9,14.030417955240665
STA-TR100241,TR,38.0,urban,background,85.9,26.95950016944592
STA-TR100313,TR,61.0,rural,background,85.9,8.36927638316401
STA-TR160613,TR,87.0,rural,background,284.2,10.901857104680982
STA-TR170541,TR,28.0,urban,background,55.6,12.794140457777779
STA.DE_DENW206,DE,222.0,urban,traffic,1767.6,36.65899924378682
STA.DE_DENW080,DE,208.0,suburban,background,1767.6,24.166804629951404
STA.DE_DEHE020,DE,152.0,urban,background,238.5,29.826329805135536
STA.DE_DEHE062,DE,190.0,urban,traffic,195.3,31.179744201279732
STA.DE_DEHE030,DE,182.0,urban,background,195.3,22.62604512454723
STA-FR08714,FR,25.0,urban,background,116.7,21.275174821783217
STA-FR08713,FR,50.0,urban,background,116.7,13.100902269741034
STA-FR08030,FR,17.0,urban,traffic,191.2,27.472849079507533
STA-FR08004,FR,38.0,urban,traffic,191.2,42.16496433940649
STA-FR08003,FR,41.0,urban,background,191.2,26.30843861926742
STA_ES1359A,ES,469.0,rural,industrial,33.7,4.3122538800092665
STA_ES1275A,ES,145.0,suburban,background,718.7,25.14745987691565
STA_ES1262A,ES,210.0,urban,traffic,718.7,36.36759976176295
STA_ES1551A,ES,131.0,urban,background,718.7,33.2905054322154
STA_ES0094A,ES,478.0,rural,industrial,142.1,3.100865902176457
STA_ES0201A,ES,362.0,suburban,industrial,142.1,4.574973538751028
STA_ES1018A,ES,261.0,urban,traffic,718.7,35.46871759419288
STA_ES0901A,ES,160.0,rural,industrial,142.1,11.651563421828909
STA_ES1891A,ES,133.0,urban,traffic,718.7,33.37270341207349
STA_ES1958A,ES,418.0,rural,industrial,142.1,3.5691254929250755
STA_ES1959A,ES,552.0,rural,industrial,142.1,2.9175593851886354
STA_ES1778A,ES,693.0,rural,background,718.7,2.591441229362174
STA_ES1814A,ES,90.0,suburban,traffic,718.7,40.42406810860562
STA_ES1816A,ES,40.0,urban,background,718.7,23.406934306569344
STA_ES1817A,ES,84.0,suburban,traffic,718.7,32.031433262960356
STA-PT02016,PT,145.0,urban,background,101.4,14.478601567209164
STA-PT02006,PT,26.0,urban,traffic,101.4,27.621521335807053
STA-PT02004,PT,15.0,suburban,background,221.0,9.193656292933515
STA_ES1530A,ES,850.0,urban,background,110.4,11.75930593921616
STA_ES1285A,ES,590.0,rural,industrial,33.7,2.477163320417988
STA_ES1433A,ES,262.0,suburban,background,97.0,9.751298394711993
STA.DE_DENW189,DE,158.0,urban,traffic,2107.1,45.608013121902026
STA.DE_DENW114,DE,186.0,urban,background,2107.1,25.62118903731512
STA_ES1691A,ES,616.0,suburban,background,86.2,5.768972947091213
STA_ES1689A,ES,466.0,rural,background,86.2,5.618948101706723
STA_PL0494A,PL,173.0,urban,background,110.6,15.555222768119902
STA_NO0123A,NO,100.0,suburban,industrial,6.7,15.781913975652337
STA_ES1999A,ES,73.0,urban,traffic,127.8,28.445939393939394
STA_ES0009R,ES,1360.0,rural,background,21.2,1.7014436388680814
STA_PL0526A,PL,233.0,urban,traffic,168.3,37.33524253952898
STA_PL0184A,PL,265.0,urban,background,168.3,18.986163526808536
STA-BG0013A,BG,20.0,urban,background,124.9,17.121435200438032
Station_GB0002R,GB,255.0,rural,background,23.2,4.645318504110082
STA_NO0116A,NO,5.0,urban,traffic,18.2,21.628186756822686
STA_PL0568A,PL,411.0,suburban,background,286.3,14.534549254451518
STA_PL0236A,PL,353.0,urban,background,286.3,13.689428378980784
STA_PL0238A,PL,236.0,urban,background,535.5,23.303806296046144
STA_PL0239A,PL,245.0,urban,background,471.2,22.191111231838196
STA_PL0294A,PL,368.0,urban,background,286.3,16.69242149142956
STA_PL0241A,PL,271.0,urban,background,471.2,21.063310478962954
STA.CZ_TCTN,CZ,285.0,urban,background,226.7,20.119810514312906
STA.CZ_TFMI,CZ,290.0,suburban,background,226.7,15.314016332617266
STA.CZ_TKAR,CZ,238.0,urban,background,226.7,18.36324487678664
STA.CZ_TOCB,CZ,215.0,urban,traffic,226.7,32.138197615898505
STA.CZ_TOFF,CZ,220.0,urban,background,226.7,19.690172427232653
STA.CZ_TOPO,CZ,242.0,suburban,background,226.7,14.982391884367864
STA.CZ_TVER,CZ,203.0,rural-nearcity,background,226.7,13.757124118935867
STA.CZ_TTRK,CZ,346.0,suburban,background,226.7,12.929289534257927
STA.CZ_TSTD,CZ,231.0,rural-nearcity,background,226.7,12.869333903262367
STA.CZ_TRYC,CZ,241.0,urban,background,226.7,19.422220884955586
STA.CZ_TOVK,CZ,255.0,urban,background,226.7,12.948086690309855
STA.CZ_TOPR,CZ,207.0,urban,industrial,226.7,23.0163045317932
Station_GB0033R,GB,180.0,rural,background,190.6,7.606537488404887
STA_ES0339A,ES,60.0,suburban,industrial,33.7,3.614946700302214
STA-TR4101241,TR,161.0,urban,background,530.0,31.345745641697683
STA-TR4101322,TR,258.0,suburban,industrial,530.0,32.66046481740831
STA-TR410141,TR,8.0,urban,background,530.0,40.36056749876344
STA-TR410641,TR,8.0,urban,background,530.0,28.735211833797898
STA-TR410831,TR,17.0,urban,traffic,530.0,44.433324301134014
STA-TR411021,TR,4.0,urban,industrial,530.0,34.39879003590835
STA-TR411122,TR,25.0,urban,industrial,530.0,29.75084274466797
STA-TR540231,TR,32.0,urban,traffic,206.8,26.70360279997664
STA-TR540422,TR,29.0,suburban,industrial,206.8,32.48644698059216
STA-TR590341,TR,199.0,urban,background,160.2,21.58211171127212
STA-TR590441,TR,177.0,urban,background,160.2,31.43912986805127
STA-TR590522,TR,137.0,suburban,industrial,160.2,20.671213370593094
STA-TR390441,TR,56.0,urban,background,55.1,9.26340608423077
STA-TR390213,TR,149.0,rural,background,55.1,8.883833371323936
STA-TR340841,TR,128.0,urban,background,2900.1,39.25479671590206
STA-TR340141,TR,142.0,urban,background,2900.1,31.740065785749533
STA-TR340241,TR,36.0,urban,background,2900.1,25.376126065674384
